Code,Town_Japanese,Prefecture_Town_Japanese,Prefecture_English,Prefecture_Town_English,Town_English,SP,WP,BP,Redundancy,Diversity,PV_output_2018,Windspeed_2018,PercentForest_cover,PercentEmployment_EGHW_2009,Population_2010,Area_inhabitable_2010,Land_price_residential_2009,ku_LDP_voteshare_2012,Crime_Rate_2008,Income_taxable_per_capita_2010,Unemployment_2010,Financial_Str_Index_2010,PercentChange_CO2_industry_2000_03
40130,???,??? ???,Fukuoka,Fukuoka-ken Fukuoka-shi,Fukuoka-shi,375,0,0,375,1,1232,6.21,32.50322278,0.402802951,1463743,22790,111500,47.11191685,10.70832561,1373738.826,7.4,84,16.48
40202,????,??? ????,Fukuoka,Fukuoka-ken Omuta-shi,Omuta-shi,337,0,2,341,3,1333,5.07,21.49601471,0.465067374,123638,6335,31800,53.59592954,8.2244918,941047.453,10.3,51,0.71
40203,????,??? ????,Fukuoka,Fukuoka-ken Kurume-shi,Kurume-shi,561,0,2,563,2,1285,5.12,14.97128437,0.154430196,302402,19328,42600,,7.386653082,1167766.754,6.8,64,-6.85
40204,???,??? ???,Fukuoka,Fukuoka-ken Nogata-shi,Nogata-shi,390,0,0,390,1,1223,7,35.09226287,0.183753424,57686,3942,21700,68.36437515,21.03596471,1036551.59,9.6,57,1.31
40205,???,??? ???,Fukuoka,Fukuoka-ken Iizuka-shi,Iizuka-shi,2353,0,0,2353,1,1226,6.19,49.7828422,0.184802117,131492,10842,24000,68.36437515,17.31756837,1030198.286,11.7,51,-9.36
40206,???,??? ???,Fukuoka,Fukuoka-ken Tagawa-shi,Tagawa-shi,433,0,0,436,2,1235,6.68,28.52164343,0.199585021,50605,3828,19600,55.87132719,16.90795696,892171.821,12.8,39,-40.33
40207,???,??? ???,Fukuoka,Fukuoka-ken Yanagawa-shi,Yanagawa-shi,265,0,0,265,1,1325,4.88,0,0.078458844,71375,7675,26500,53.59592954,10.0786307,921148.3152,7.7,46,-28.88
40210,???,??? ???,Fukuoka,Fukuoka-ken Yame-shi,Yame-shi,575,0,0,575,1,1294,5.3,65.71404887,0.199834919,69057,16044,,53.59592954,18.05709395,904607.223,5.9,36,78.72
40211,???,??? ???,Fukuoka,Fukuoka-ken Chikugo-shi,Chikugo-shi,311,0,0,311,1,1308,4.97,0.167264038,0.092760554,48512,4179,34400,53.59592954,15.64226519,1044534.383,6,62,18.95
40212,???,??? ???,Fukuoka,Fukuoka-ken Okawa-shi,Okawa-shi,231,0,0,231,1,1319,4.62,0,0.077440718,37448,3363,23300,,10.60070671,887480.7466,7.8,55,-9.12
40213,???,??? ???,Fukuoka,Fukuoka-ken Yukuhashi-shi,Yukuhashi-shi,348,0,0,348,1,1262,6.25,18.4447945,0.15893739,70468,5698,28600,55.87132719,17.93890441,1132569.592,8.3,63,-1.26
40214,???,??? ???,Fukuoka,Fukuoka-ken Buzen-shi,Buzen-shi,273,0,1,274,2,1270,6.07,61.86021409,0.432836373,27031,4159,19400,55.87132719,16.71815373,1044454.478,6.4,49,-18.05
40215,???,??? ???,Fukuoka,Fukuoka-ken Nakama-shi,Nakama-shi,87,0,0,87,1,1225,6.49,5.193992491,0.162859082,44210,1515,34000,68.36437515,10.20675216,1005591.405,11,46,-19.01
40216,???,??? ???,Fukuoka,Fukuoka-ken Ogori-shi,Ogori-shi,100,0,0,100,1,1261,5.23,3.098901099,0.169233662,58499,4407,51000,,12.6842555,1260499.205,6.3,65,77.36
40217,????,??? ????,Fukuoka,Fukuoka-ken Chikushino-shi,Chikushino-shi,78,0,0,78,1,1216,6,49.69241285,0.271532963,100172,4344,56300,47.38642836,10.24390244,1324590.754,7.5,76,-23.84
40218,???,??? ???,Fukuoka,Fukuoka-ken Kasuga-shi,Kasuga-shi,40,0,0,41,2,1216,5.81,4.593639576,0.045888743,106780,1344,83700,47.38642836,11.31529142,1338638.537,7.5,73,-6.27
40219,????,??? ????,Fukuoka,Fukuoka-ken Onojo-shi,Onojo-shi,32,0,0,32,1,1219,5.64,38.13244048,0.134613564,95087,1628,77900,47.38642836,17.25787963,1358365.886,7.1,80,46.81
40220,???,??? ???,Fukuoka,Fukuoka-ken Munakata-shi,Munakata-shi,685,0,0,685,1,1233,7,39.97158616,0.11518204,95501,7011,28500,44.69186977,16.85536733,1284147.108,6.5,61,-12.61
40221,????,??? ????,Fukuoka,Fukuoka-ken Dazaifu-shi,Dazaifu-shi,93,0,0,93,1,1221,6.29,39.79039892,0.041145257,70482,1755,56000,47.38642836,11.34950249,1266566.684,7.9,70,33.31
40223,???,??? ???,Fukuoka,Fukuoka-ken Koga-shi,Koga-shi,155,0,0,155,1,1228,6.54,32.5813346,0.082872928,57920,2841,54200,44.69186977,11.30878211,1248145.459,6.1,69,129.34
40224,???,??? ???,Fukuoka,Fukuoka-ken Fukutsu-shi,Fukutsu-shi,112,0,0,112,1,1243,6.92,26.09108159,0.16236402,55431,3856,37900,44.69186977,19.34776105,1207989.049,6.5,56,-24.89
40225,????,??? ????,Fukuoka,Fukuoka-ken Ukiha-shi,Ukiha-shi,223,0,0,223,1,1241,6.24,51.51850276,0,31640,5850,16600,,16.39153685,862533.5651,6.6,38,-4.9
40226,???,??? ???,Fukuoka,Fukuoka-ken Miyawaka-shi,Miyawaka-shi,957,0,0,957,1,1219,6.35,58.36845489,0.086433297,30081,5609,15400,68.36437515,10.53009453,916374.4556,11.2,64,-20.14
40227,???,??? ???,Fukuoka,Fukuoka-ken Kama-shi,Kama-shi,406,0,0,406,1,1211,6.49,55.78487942,0.100965038,42589,5945,11800,68.36437515,12.01780877,765979.4313,11.2,26,-23.44
40228,???,??? ???,Fukuoka,Fukuoka-ken Asakura-shi,Asakura-shi,405,0,0,405,1,1258,5.63,48.47404045,0.225357111,56355,11198,21100,47.38642836,20.86070959,989016.4848,5.6,57,-35.75
40229,????,??? ????,Fukuoka,Fukuoka-ken Miyama-shi,Miyama-shi,199,0,0,199,1,1316,4.94,18.92123288,0.066286949,40732,8580,17800,53.59592954,8.83819681,908267.8975,6.3,42,#N/A
40230,???,??? ???,Fukuoka,Fukuoka-ken Itoshima-shi,Itoshima-shi,356,0,1,357,2,1214,7.04,45.32037937,0.10260578,98435,11722,,51.21390536,19.16720228,1086898.268,7.7,52,#N/A
40305,????,??? ????,Fukuoka,Fukuoka-ken Nakagawa-machi,Nakagawa-machi,44,0,0,44,1,1168,6.48,73.19642619,0.026114906,49780,1953,56900,47.38642836,20.98950525,1128353.857,6.3,70,-31.72
40341,???,??? ???,Fukuoka,Fukuoka-ken Umi-machi,Umi-machi,43,0,0,43,1,1194,6.69,60.88682991,0.049233002,38592,1189,45300,44.69186977,17.28788163,1048518.838,9.8,58,39
40342,???,??? ???,Fukuoka,Fukuoka-ken Sasaguri-machi,Sasaguri-machi,13,0,0,13,1,1188,6.75,66.63239075,0.051088831,31318,1238,50500,44.69186977,12.75840653,1142453.158,9.8,52,11.02
40343,???,??? ???,Fukuoka,Fukuoka-ken Shime-machi,Shime-machi,29,0,0,29,1,1222,6.07,1.724137931,0.052795887,43564,855,61500,44.69186977,12.74671053,1141521.509,8.8,75,-24.67
40344,???,??? ???,Fukuoka,Fukuoka-ken Sue-machi,Sue-machi,0,0,0,0,0,1193,6.54,38.21187998,0.149746583,26044,1002,44500,44.69186977,10.45183888,1036557.172,10,58,20.72
40345,???,??? ???,Fukuoka,Fukuoka-ken Shingu-machi,Shingu-machi,20,0,0,23,2,1229,6.53,24.37863564,0.085092589,24679,1413,44600,44.69186977,16.23025319,1358335.305,6.2,87,36.57
40348,???,??? ???,Fukuoka,Fukuoka-ken Hisayama-machi,Hisayama-machi,25,0,0,25,1,1203,6.49,67.83328881,0.071658904,8373,1207,44800,44.69186977,15.7223277,1162352.562,6.7,78,-15.94
40349,???,??? ???,Fukuoka,Fukuoka-ken Kasuya-machi,Kasuya-machi,22,0,0,22,1,1227,6.19,3.753541076,0.223825511,41997,1362,55400,44.69186977,8.433403612,1229491.583,7,82,-20.95
40381,???,??? ???,Fukuoka,Fukuoka-ken Ashiya-machi,Ashiya-machi,10,0,0,10,1,1221,6.92,28.8966725,0.032533021,15369,926,28400,68.36437515,20.13635016,1103418.44,6.1,41,20.29
40382,???,??? ???,Fukuoka,Fukuoka-ken Mizumaki-machi,Mizumaki-machi,50,0,0,50,1,1228,6.62,9.610154125,0.046634023,30021,993,33700,68.36437515,20.95829144,1010104.893,9.9,54,46.62
40383,???,??? ???,Fukuoka,Fukuoka-ken Okagaki-machi,Okagaki-machi,106,0,0,106,1,1216,7.01,54.48361163,0.112083191,32119,2189,25300,68.36437515,21.9901991,1146506.927,7.2,57,-2.32
40384,???,??? ???,Fukuoka,Fukuoka-ken Onga-cho,Onga-cho,82,0,0,82,1,1234,6.68,17.07317073,0.020876827,19160,1835,30900,68.36437515,15.13312293,1185921.503,6.7,63,-14.95
40401,???,??? ???,Fukuoka,Fukuoka-ken Kotake-machi,Kotake-machi,60,0,0,60,1,1228,6.36,23.41325811,0.174378052,8602,1068,11200,68.36437515,12.66439357,879201.2323,13.4,31,32.69
40402,???,??? ???,Fukuoka,Fukuoka-ken Kurate-machi,Kurate-machi,76,0,0,76,1,1226,6.36,36.93086003,0.169709738,17088,2247,14600,68.36437515,10.90722003,975251.5801,12.6,47,-16.84
40421,???,??? ???,Fukuoka,Fukuoka-ken Keisen-machi,Keisen-machi,76,0,0,76,1,1197,5.96,28.40059791,0.08656135,13863,1418,18800,68.36437515,11.81151055,895356.4164,9.3,38,-35.54
40447,???,??? ???,Fukuoka,Fukuoka-ken Chikuzen-machi,Chikuzen-machi,86,0,0,86,1,1242,5.54,32.46501935,0.209226548,29155,4514,29300,47.38642836,15.65307671,1022300.532,7.7,49,-15.37
40448,???,??? ???,Fukuoka,Fukuoka-ken Toho-mura,Toho-mura,12,0,0,12,1,1174,6.94,84.94126709,0.041118421,2432,785,5900,47.38642836,14.17314777,726157.8947,6,12,-43.03
40503,????,??? ????,Fukuoka,Fukuoka-ken Tachiarai-machi,Tachiarai-machi,58,0,0,58,1,1268,5.48,0,0,15284,2277,25600,,13.3150265,977892.1748,5.2,43,-15.24
40522,???,??? ???,Fukuoka,Fukuoka-ken Oki-machi,Oki-machi,76,0,0,76,1,1318,4.65,0,0.027874564,14350,1840,19700,,25.76374503,998536.5854,6.3,52,-24.87
40544,???,??? ???,Fukuoka,Fukuoka-ken Hirokawa-machi,Hirokawa-machi,151,0,0,151,1,1281,5.41,35.3996307,0.029625241,20253,2441,24200,53.59592954,11.90633413,940460.87,6,57,-5.37
40601,???,??? ???,Fukuoka,Fukuoka-ken Kawara-machi,Kawara-machi,101,0,0,101,1,1170,6.97,63.39766607,0.077021823,11685,1629,16200,55.87132719,12.06197359,872002.5674,14.6,34,-31.42
40602,???,??? ???,Fukuoka,Fukuoka-ken Soeda-machi,Soeda-machi,36,0,0,36,1,1146,6.83,83.55791067,0.137501146,10909,2196,12000,55.87132719,12.2324159,754705.1059,12,21,-15.28
40604,???,??? ???,Fukuoka,Fukuoka-ken Itoda-machi,Itoda-machi,123,0,0,123,1,1233,6.56,25.74626866,0.062389519,9617,579,13700,55.87132719,18.35856131,722967.9734,14.8,24,-32.26
40605,???,??? ???,Fukuoka,Fukuoka-ken Kawasaki-machi,Kawasaki-machi,362,0,0,363,2,1200,6.74,45.93023256,0.114980289,18264,1819,11500,55.87132719,15.43963217,634667.1047,19.7,27,80.1
40608,???,??? ???,Fukuoka,Fukuoka-ken Oto-machi,Oto-machi,134,0,0,134,1,1229,6.78,30.82865169,0.109031437,5503,985,12000,55.87132719,12.91110207,724869.344,18.7,21,-37.1
40609,??,??? ??,Fukuoka,Fukuoka-ken Aka-mura,Aka-mura,52,0,0,55,2,1209,6.84,70.15298158,0.215318364,3251,974,6600,55.87132719,10.45832052,722171.0243,15.8,15,2.81
40610,???,??? ???,Fukuoka,Fukuoka-ken Fukuchi-machi,Fukuchi-machi,157,0,0,157,1,1225,6.98,39.22454805,0.048555475,24714,2539,11300,55.87132719,22.02505219,722273.6101,20.3,27,-12.82
40621,???,??? ???,Fukuoka,Fukuoka-ken Kanda-machi,Kanda-machi,89,0,0,90,2,1214,6.61,35.67903883,0.372170532,36005,2994,32800,55.87132719,16.25150663,1134435.44,7,134,-31.8
40625,????,??? ????,Fukuoka,Fukuoka-ken Miyako-machi,Miyako-machi,390,0,0,390,1,1197,6.8,64.00713908,0.060263304,21572,5382,12300,55.87132719,17.20505618,985194.465,8.1,41,-16.07
40642,???,??? ???,Fukuoka,Fukuoka-ken Yoshitomi-machi,Yoshitomi-machi,19,0,0,19,1,1278,6.04,0,0.11778563,6792,568,19500,55.87132719,12.05651974,1056946.26,6.6,42,-10.59
40646,???,??? ???,Fukuoka,Fukuoka-ken Koge-machi,Koge-machi,172,0,0,172,1,1249,5.92,62.66025641,0,7852,2341,8500,55.87132719,26.35141301,955762.3535,6.7,27,-1.3
40647,???,??? ???,Fukuoka,Fukuoka-ken Chikujo-machi,Chikujo-machi,288,0,0,288,1,1187,6.11,61.44951822,0.046049939,19544,4567,15600,55.87132719,16.43132221,1003413.784,8,34,-22.66
41201,???,??? ???,Saga,Saga-ken Saga-shi,Saga-shi,856,0,0,857,2,1294,4.56,41.78526726,0.34609652,237506,25058,36100,49.94370867,15.25435147,1164639.719,6.4,65,37.65
41202,???,??? ???,Saga,Saga-ken Karatsu-shi,Karatsu-shi,692,7,2,701,3,1218,6.77,53.01550833,0.188298694,126926,23067,19800,78.25755672,9.225848132,947046.3577,7.4,43,-14.9
41203,???,??? ???,Saga,Saga-ken Tosu-shi,Tosu-shi,215,0,0,215,1,1259,5.85,32.7756866,0.220053855,69074,4785,46000,49.19218191,11.85684918,1199267.351,6.8,94,7.05
41204,???,??? ???,Saga,Saga-ken Taku-shi,Taku-shi,371,0,0,371,1,1248,6.57,49.08696998,0.042048215,21404,4978,15200,78.25755672,7.10147636,852008.69,7,37,-7.8
41205,????,??? ????,Saga,Saga-ken Imari-shi,Imari-shi,311,0,1,312,2,1199,6.82,54.92902517,0.251920015,57161,11802,20700,78.25755672,6.577911513,962606.4799,6.3,65,8.71
41206,???,??? ???,Saga,Saga-ken Takeo-shi,Takeo-shi,560,0,0,560,1,1249,5.77,52.85509619,0.317560504,50699,9149,20200,64.47639608,8.126393026,979113.1186,5.4,47,-21.45
41207,???,??? ???,Saga,Saga-ken Kashima-shi,Kashima-shi,265,0,0,265,1,1275,5.4,48.15343443,0.068359375,30720,5874,24200,50.69523543,8.365885417,919042.4154,4.2,43,53.91
41208,???,??? ???,Saga,Saga-ken Ogi-shi,Ogi-shi,204,0,0,204,1,1293,5.16,24.97652582,0.044313474,45133,7399,22100,50.69523543,9.21720249,1053176.434,5.4,46,-18.9
41209,???,??? ???,Saga,Saga-ken Ureshino-shi,Ureshino-shi,469,0,0,469,1,1264,5.74,57.50533555,0.034501794,28984,5311,16300,50.69523543,4.519735026,863926.0972,6.3,40,-26.06
41210,???,??? ???,Saga,Saga-ken Kanzaki-shi,Kanzaki-shi,162,0,0,162,1,1289,5.22,46.22030238,0.060792121,32899,6689,15900,49.94370867,7.386242743,1067045.29,5.6,45,-3.33
41327,?????,??? ?????,Saga,Saga-ken Yoshinogari-cho,Yoshinogari-cho,43,0,0,43,1,1287,5.99,46.72280382,0,16405,2305,18700,50.69523543,8.16824139,1132767.51,6.9,59,-5.6
41341,???,??? ???,Saga,Saga-ken Kiyama-cho,Kiyama-cho,34,0,0,34,1,1234,5.6,38.24593128,0.033637944,17837,1361,46600,49.19218191,9.362560969,1264853.058,6.2,70,-19.96
41345,???,??? ???,Saga,Saga-ken Kamimine-cho,Kamimine-cho,35,0,0,35,1,1285,5.11,12.43158718,0,9224,1119,22100,49.19218191,14.52732003,1112786.86,7.2,62,3.97
41346,????,??? ????,Saga,Saga-ken Miyaki-cho,Miyaki-cho,143,0,0,143,1,1289,4.94,17.7490846,0.114613181,26175,4268,23100,49.19218191,9.474689589,1038672.818,9,50,-21.13
41387,???,??? ???,Saga,Saga-ken Genkai-cho,Genkai-cho,12,0,0,15,2,1205,6.85,28.90863649,8.559335319,6379,2557,8900,78.25755672,7.681454773,861742.4361,3.6,143,-20.52
41401,???,??? ???,Saga,Saga-ken Arita-cho,Arita-cho,70,0,0,70,1,1228,6.88,54.92401216,0.100339242,20929,2945,17200,78.25755672,3.105738449,873435.0423,6.6,40,-41.54
41423,???,??? ???,Saga,Saga-ken Omachi-cho,Omachi-cho,57,0,0,57,1,1277,5.44,25.21815009,0.067851812,7369,859,14900,50.69523543,4.885330438,859656.2627,10.9,38,-10.57
41424,???,??? ???,Saga,Saga-ken Kohoku-machi,Kohoku-machi,52,0,0,52,1,1293,5.35,12.94934641,0.105097215,9515,2131,17200,50.69523543,9.879138203,1003591.382,6.6,42,-29.19
41425,???,??? ???,Saga,Saga-ken Shiroishi-cho,Shiroishi-cho,197,0,0,197,1,1301,5.27,10.37603057,0.066388097,25607,8999,12400,50.69523543,4.608114969,1002445.347,3.4,33,-28.65
41441,???,??? ???,Saga,Saga-ken Tara-cho,Tara-cho,184,0,0,184,1,1249,5.4,55.50464897,0.060963219,9842,3366,12400,50.69523543,3.657793131,684743.9545,4.1,23,-13.2
42201,???,??? ???,Nagasaki,Nagasaki-ken Nagasaki-shi,Nagasaki-shi,590,2,2,594,3,1257,6.73,53.90596167,0.243822195,443766,18461,48600,48.18481276,7.891546446,1150019.321,6.6,56,-4.23
42202,????,??? ????,Nagasaki,Nagasaki-ken Sasebo-shi,Sasebo-shi,714,37,1,752,3,1232,6.93,50.3880695,0.227115178,261101,20200,,51.28058799,7.924136637,1056584.923,7.4,52,-10.72
42203,???,??? ???,Nagasaki,Nagasaki-ken Shimabara-shi,Shimabara-shi,1136,2,0,1138,2,1193,6.04,43.47668519,0.195975134,47455,4461,29100,48.1896894,6.722157834,847955.579,6.5,44,27.17
42204,???,??? ???,Nagasaki,Nagasaki-ken Isahaya-shi,Isahaya-shi,1453,0,0,1453,1,1292,5.96,44.73463035,0.133568262,140752,17847,32500,48.1896894,7.488348301,1042577.086,7.2,53,-21.33
42205,???,??? ???,Nagasaki,Nagasaki-ken Omura-shi,Omura-shi,582,0,0,582,1,1266,6.05,47.83501896,0.22537203,90517,6641,34200,53.46718678,10.14174133,1092544.052,6,61,-43.3
42207,???,??? ???,Nagasaki,Nagasaki-ken Hirado-shi,Hirado-shi,364,14,0,378,2,1208,7.6,54.21211221,0.206274173,34905,10297,15100,51.28058799,3.065463401,797741.0686,7.3,26,-17.16
42208,???,??? ???,Nagasaki,Nagasaki-ken Matsuura-shi,Matsuura-shi,203,3,1,210,4,1178,6.91,46.77864703,0.668124876,25145,6881,12800,51.28058799,7.953867568,804103.2412,8.1,46,-13.72
42209,???,??? ???,Nagasaki,Nagasaki-ken Tsushima-shi,Tsushima-shi,70,0,0,70,1,1237,7.47,89.02165479,0.183102276,34407,7536,16400,53.46718678,6.771877816,896387.6827,7.5,19,-14.57
42210,???,??? ???,Nagasaki,Nagasaki-ken Iki-shi,Iki-shi,74,1,0,75,2,1262,7.13,35.15444573,0.228069578,29377,8513,14300,53.46718678,5.446437689,771443.0337,5.3,24,-14.62
42211,???,??? ???,Nagasaki,Nagasaki-ken Goto-shi,Goto-shi,428,21,0,450,3,1199,7.24,64.28656291,0.204322781,40622,14687,13100,53.46718678,5.489636158,805190.2417,6.6,24,-26.21
42212,???,??? ???,Nagasaki,Nagasaki-ken Saikai-shi,Saikai-shi,396,5,0,403,3,1247,6.73,55.61892953,0.301513985,31176,10544,11500,48.1896894,3.303823454,803535.9251,5.2,33,-26.63
42213,???,??? ???,Nagasaki,Nagasaki-ken Unzen-shi,Unzen-shi,773,3,0,776,2,1307,6.63,49.79219022,0.097364801,47245,10154,16700,48.1896894,5.545560377,731827.8336,6.1,29,13.1
42214,????,??? ????,Nagasaki,Nagasaki-ken Minamishimabara-shi,Minamishimabara-shi,616,1,0,617,2,1309,5.34,35.43052204,0.073466632,50363,10831,17200,48.1896894,5.30151103,718657.4668,5.4,27,-7.21
42307,???,??? ???,Nagasaki,Nagasaki-ken Nagayo-cho,Nagayo-cho,10,0,0,10,1,1255,6.68,35.30024297,0.061126131,42535,1860,58300,48.1896894,4.607969907,1377945.222,5.2,67,-5.33
42308,???,??? ???,Nagasaki,Nagasaki-ken Togitsu-cho,Togitsu-cho,132,0,0,132,1,1230,6.57,38.66153105,0.129525075,30110,1269,59500,48.1896894,10.09631352,1085505.58,5.5,65,-16.04
42321,????,??? ????,Nagasaki,Nagasaki-ken Higashisonogi-cho,Higashisonogi-cho,41,0,0,41,1,1264,6.08,55.27272727,0.112321689,8903,2367,16800,53.46718678,4.380545883,763049.0846,6,27,-23.64
42322,???,??? ???,Nagasaki,Nagasaki-ken Kawatana-cho,Kawatana-cho,62,0,0,62,1,1261,6.03,57.39597315,0.177462289,14651,1598,23700,53.46718678,6.279434851,926063.6134,7.5,39,-32.4
42323,????,??? ????,Nagasaki,Nagasaki-ken Hasami-cho,Hasami-cho,100,0,0,100,1,1244,6.07,62.60496695,0.105076509,15227,2041,21000,53.46718678,4.137387535,801779.5363,4.9,39,-43.92
42383,????,??? ????,Nagasaki,Nagasaki-ken Ojika-cho,Ojika-cho,1,0,0,1,1,1218,7.45,40.41633936,0.175500176,2849,1365,8400,51.28058799,1.053001053,592320.8143,3.7,10,19.74
42391,???,??? ???,Nagasaki,Nagasaki-ken Saza-cho,Saza-cho,143,0,0,144,2,1209,7.16,55.9752322,0.080888301,13599,1398,30000,51.28058799,7.647621149,993843.665,6.3,43,31.44
42411,?????,??? ?????,Nagasaki,Nagasaki-ken Shinkamigoto-cho,Shinkamigoto-cho,23,1,0,24,2,1162,7.92,80.7739041,0.113255414,22074,4050,14100,53.46718678,3.624173235,895023.24,7.2,27,-24.01
43100,???,??? ???,Kumamoto,Kumamoto-ken Kumamoto-shi,Kumamoto-shi,1910,0,1,1911,2,1310,4.3,16.26575617,0.200960143,734474,32688,,50.62406602,12.04807794,1189691.665,6.3,,#N/A
43202,???,??? ???,Kumamoto,Kumamoto-ken Yatsushiro-shi,Yatsushiro-shi,640,0,1,641,2,1301,5.21,73.84513664,0.201865937,132266,17928,19300,64.51389977,11.25761723,903703.242,7.8,49,3.45
43203,???,??? ???,Kumamoto,Kumamoto-ken Hitoyoshi-shi,Hitoyoshi-shi,488,0,0,488,1,1285,5.15,75.46085139,0.424026284,35611,5120,21100,64.51389977,8.536688102,932091.7975,6.7,44,107.29
43204,???,??? ???,Kumamoto,Kumamoto-ken Arao-shi,Arao-shi,284,0,4,288,2,1323,5.03,16.93788276,0.115688437,55321,4747,25200,53.52601993,9.9238987,911387.7189,9.4,48,-21.19
43205,???,??? ???,Kumamoto,Kumamoto-ken Minamata-shi,Minamata-shi,271,0,0,271,1,1268,6.12,74.59791283,0.088961376,26978,4113,30300,64.51389977,5.374749796,896819.4455,7.9,36,3.6
43206,???,??? ???,Kumamoto,Kumamoto-ken Tamana-shi,Tamana-shi,711,0,0,711,1,1329,4.6,17.66633891,0.199882084,69541,12559,19400,53.52601993,8.613623618,946469.5935,6.8,44,67.74
43208,???,??? ???,Kumamoto,Kumamoto-ken Yamaga-shi,Yamaga-shi,804,0,0,804,1,1299,4.93,51.64347449,0.115542236,55391,14477,12400,58.72014144,7.961582206,845259.0132,6.7,34,-2.15
43210,???,??? ???,Kumamoto,Kumamoto-ken Kikuchi-shi,Kikuchi-shi,828,0,1,834,3,1300,4.94,55.10373744,0.04781448,50194,12403,14200,58.72014144,8.985137666,877420.4088,7.8,46,-1.05
43211,???,??? ???,Kumamoto,Kumamoto-ken Uto-shi,Uto-shi,198,0,0,198,1,1324,4.33,38.46361186,0.098072998,37727,4562,38200,,10.6289925,947294.2985,7.5,48,25.28
43212,????,??? ????,Kumamoto,Kumamoto-ken Kamiamakusa-shi,Kamiamakusa-shi,195,0,0,195,1,1321,5.2,60.27744748,0.060196642,29902,5018,15500,,2.842619223,786083.5061,7.6,27,-26.78
43213,???,??? ???,Kumamoto,Kumamoto-ken Uki-shi,Uki-shi,554,0,0,554,1,1316,4.19,32.45120916,0.098581079,61878,12736,21000,,9.243996251,881494.4084,6.2,41,22.35
43214,???,??? ???,Kumamoto,Kumamoto-ken Aso-shi,Aso-shi,122,1,0,123,2,1268,7.26,39.40465116,0.080860638,28444,16306,9600,58.72014144,7.242300661,858565.7432,5.3,36,-12.7
43215,???,??? ???,Kumamoto,Kumamoto-ken Amakusa-shi,Amakusa-shi,1278,0,0,1278,1,1271,5.43,67.96826977,0.177398529,89065,21743,19100,,4.625835064,793778.0834,7,28,-2.27
43216,???,??? ???,Kumamoto,Kumamoto-ken Koshi-shi,Koshi-shi,219,0,0,219,1,1305,4.36,12.01805529,0.123631868,55002,4530,48900,58.72014144,7.363368605,1113153.467,6.4,69,9.32
43348,???,??? ???,Kumamoto,Kumamoto-ken Misato-machi,Misato-machi,163,0,0,163,1,1166,4.5,74.60251337,0.079030558,11388,3653,6200,,6.059009484,694027.5729,6.8,26,-37.04
43364,???,??? ???,Kumamoto,Kumamoto-ken Gyokuto-machi,Gyokuto-machi,37,0,0,37,1,1316,4.44,31.31147541,0.018005041,5554,1659,14300,53.52601993,9.002520706,727297.9834,7,22,-22.38
43367,???,??? ???,Kumamoto,Kumamoto-ken Nankan-machi,Nankan-machi,448,0,0,448,1,1301,5.1,49.53596288,0,10564,3472,9400,53.52601993,8.614161303,765250.3786,6.2,38,8.55
43368,???,??? ???,Kumamoto,Kumamoto-ken Nagasu-machi,Nagasu-machi,218,0,0,218,1,1337,4.86,1.748971193,0.108472942,16594,1910,17400,53.52601993,5.363384356,947213.993,8.3,53,-16.72
43369,???,??? ???,Kumamoto,Kumamoto-ken Nagomi-machi,Nagomi-machi,424,0,0,424,1,1291,4.77,52.2835443,0.071130079,11247,4692,6300,53.52601993,5.868231528,738549.1242,5.5,25,-22.39
43403,???,??? ???,Kumamoto,Kumamoto-ken Ozu-machi,Ozu-machi,660,0,0,661,2,1273,4.71,49.3793521,0.352180316,31234,5006,31800,58.72014144,9.797016072,1055374.304,7.4,91,38.66
43404,???,??? ???,Kumamoto,Kumamoto-ken Kikuyo-machi,Kikuyo-machi,93,0,0,93,1,1300,4.59,11.25898323,0.018550909,37734,3245,48100,58.72014144,14.7877246,1128122.993,5.6,94,55.21
43423,????,??? ????,Kumamoto,Kumamoto-ken Minamioguni-machi,Minamioguni-machi,7,0,0,7,1,1238,6.23,67.98101812,0.090313841,4429,2178,11100,58.72014144,7.450891849,769127.7941,4,21,168.04
43424,???,??? ???,Kumamoto,Kumamoto-ken Oguni-machi,Oguni-machi,29,1,0,34,4,1235,6.21,74.46699766,0.126951885,7877,2978,12300,58.72014144,8.25187254,731879.6496,5.1,21,8.34
43425,???,??? ???,Kumamoto,Kumamoto-ken Ubuyama-mura,Ubuyama-mura,21,0,0,21,1,1275,6.83,58.35526316,0,1606,1844,4100,58.72014144,8.717310087,600080.3238,4.2,14,-30.01
43428,???,??? ???,Kumamoto,Kumamoto-ken Takamori-machi,Takamori-machi,254,0,0,254,1,1300,7.65,68.85648942,0.059559261,6716,4427,11500,52.25145999,4.615842764,731157.9809,4.9,22,-13.11
43432,???,??? ???,Kumamoto,Kumamoto-ken Nishihara-mura,Nishihara-mura,43,1,0,44,2,1235,5.89,55.04337693,0.029446408,6792,3140,15900,58.72014144,5.74204947,892622.7915,4.2,37,-11.1
43433,????,??? ????,Kumamoto,Kumamoto-ken Minamiaso-mura,Minamiaso-mura,81,0,0,81,1,1261,7.65,48.56518572,0.02505847,11972,6111,6600,58.72014144,5.26227865,766388.0722,5.3,31,-31.94
